expnum,date,ra,dec,exptime,band,tag,object
370140,2014/10/22 01:13:49,21:46:28.18,-64:32:56.2,90.0,i,None,DES survey hex -335-653 tiling 4
370141,2014/10/22 01:16:24,21:26:07.70,-47:18:10.1,90.0,r,None,DES survey hex -385-481 tiling 4
370142,2014/10/22 01:18:27,21:22:32.44,-48:54:32.6,90.0,z,None,DES survey hex -385-481 tiling 3
370144,2014/10/22 01:21:56,21:27:50.57,-44:33:49.4,90.0,z,None,DES survey hex -370-450 tiling 2
370145,2014/10/22 01:24:37,20:34:19.95,-62:05:34.0,90.0,z,None,DES survey hex -503-613 tiling 3
370146,2014/10/22 01:27:25,22:00:49.59,-63:06:42.6,90.0,i,None,DES survey hex -286-623 tiling 3
370147,2014/10/22 01:29:35,21:33:21.57,-63:06:42.7,90.0,g,None,DES survey hex -355-623 tiling 3
370148,2014/10/22 01:31:52,22:09:24.98,-64:51:12.7,90.0,g,None,DES survey hex -258-653 tiling 2
370149,2014/10/22 01:34:06,21:45:07.32,-64:07:34.4,90.0,g,None,DES survey hex -325-633 tiling 3
370150,2014/10/22 01:36:15,22:05:38.52,-62:16:59.7,90.0,g,None,DES survey hex -286-623 tiling 1
370151,2014/10/22 01:38:13,22:05:38.50,-62:16:59.9,90.0,r,None,DES survey hex -286-623 tiling 1
370152,2014/10/22 01:40:26,21:42:15.12,-60:15:15.8,90.0,r,None,DES survey hex -344-603 tiling 1
370153,2014/10/22 01:42:25,21:36:09.53,-59:46:51.0,90.0,g,None,DES survey hex -344-603 tiling 2
370154,2014/10/22 01:44:28,21:47:17.50,-60:47:43.6,90.0,g,None,DES survey hex -316-613 tiling 2
370155,2014/10/22 01:46:26,21:53:34.63,-61:16:08.0,90.0,r,None,DES survey hex -316-613 tiling 1
370156,2014/10/22 01:48:24,21:53:57.97,-60:29:27.6,90.0,i,None,DES survey hex -316-613 tiling 4
370157,2014/10/22 01:50:34,22:20:09.55,-61:16:07.9,90.0,r,None,DES survey hex -250-613 tiling 1
370158,2014/10/22 01:52:33,22:15:31.04,-62:05:50.6,90.0,i,None,DES survey hex -250-613 tiling 3
370159,2014/10/22 01:54:38,22:32:21.80,-64:18:44.2,90.0,g,None,DES survey hex -219-643 tiling 1
370160,2014/10/22 01:56:38,22:40:01.64,-64:51:11.9,90.0,i,None,DES survey hex -182-653 tiling 2
370163,2014/10/22 02:03:32,22:42:50.72,0:48:01.5,90.0,g,None,DES survey hex -187+16 tiling 3
370164,2014/10/22 02:05:55,23:17:09.31,1:23:32.3,90.0,r,None,DES survey hex -108+6 tiling 4
370166,2014/10/22 02:11:06,21:18:03.29,-43:32:56.9,90.0,z,None,DES survey hex -394-440 tiling 2
370168,2014/10/22 02:17:39,21:24:29.95,-40:30:20.9,90.0,z,None,DES survey hex -379-410 tiling 2
370169,2014/10/22 02:19:40,21:22:32.97,-43:14:41.5,90.0,g,None,DES survey hex -394-440 tiling 4
370170,2014/10/22 02:21:39,21:19:35.31,-45:34:41.6,90.0,g,None,DES survey hex -390-461 tiling 2
370171,2014/10/22 02:23:38,21:22:32.97,-43:14:41.4,90.0,i,None,DES survey hex -394-440 tiling 4
370172,2014/10/22 02:25:43,21:36:53.88,-45:34:41.7,90.0,g,None,DES survey hex -347-461 tiling 2
370173,2014/10/22 02:28:16,22:27:51.88,-44:15:33.3,90.0,r,None,DES survey hex -231-450 tiling 4
370174,2014/10/22 02:30:28,22:02:35.19,-41:59:37.1,90.0,r,None,DES survey hex -294-420 tiling 1
370175,2014/10/22 02:32:33,22:16:49.05,-42:49:20.1,90.0,g,None,DES survey hex -251-420 tiling 3
370176,2014/10/22 02:34:31,22:19:14.86,-43:14:41.7,90.0,i,None,DES survey hex -253-440 tiling 4
370177,2014/10/22 02:36:36,22:28:07.77,-43:00:29.3,90.0,g,None,DES survey hex -230-430 tiling 1
370178,2014/10/22 02:38:39,22:11:41.02,-40:58:45.0,90.0,r,None,DES survey hex -271-410 tiling 1
370179,2014/10/22 02:40:59,21:33:52.04,-41:31:13.5,90.0,i,None,DES survey hex -355-420 tiling 2
370180,2014/10/22 02:42:58,21:38:13.06,-41:12:57.3,90.0,r,None,DES survey hex -355-420 tiling 4
370182,2014/10/22 02:49:33,2:44:46.84,-0:59:35.4,175.0,g,None,DES supernova hex SN-S2 tiling 20
370183,2014/10/22 02:52:56,2:44:46.84,-0:59:35.5,150.0,r,None,DES supernova hex SN-S2 tiling 20
370184,2014/10/22 02:55:54,2:44:46.86,-0:59:35.4,200.0,i,None,DES supernova hex SN-S2 tiling 20
370185,2014/10/22 02:59:43,2:44:46.86,-0:59:35.4,200.0,z,None,DES supernova hex SN-S2 tiling 21
370186,2014/10/22 03:03:31,2:44:46.75,-0:59:40.1,200.0,z,None,DES supernova hex SN-S2 tiling 22
370187,2014/10/22 03:10:25,21:24:23.18,-60:04:00.3,90.0,i,None,DES survey hex -378-592 tiling 3
370188,2014/10/22 03:12:34,21:45:07.28,-64:07:34.5,90.0,r,None,DES survey hex -325-633 tiling 3
370189,2014/10/22 03:14:47,21:24:22.57,-60:04:06.1,90.0,z,None,DES survey hex -378-592 tiling 3
370190,2014/10/22 03:19:07,22:49:14.46,1:48:53.5,90.0,g,None,DES survey hex -171+26 tiling 3
370191,2014/10/22 03:21:06,22:49:14.06,-0:12:50.6,90.0,g,None,DES survey hex -171+6 tiling 3
370192,2014/10/22 03:24:37,21:28:47.02,-40:12:05.0,90.0,r,None,DES survey hex -379-410 tiling 4
370193,2014/10/22 03:26:36,21:33:47.94,-40:30:21.0,90.0,g,None,DES survey hex -355-410 tiling 2
370194,2014/10/22 03:28:35,21:38:05.01,-40:12:04.9,90.0,r,None,DES survey hex -355-410 tiling 4
370195,2014/10/22 03:30:38,21:39:12.82,-43:32:57.2,90.0,i,None,DES survey hex -341-440 tiling 2
370196,2014/10/22 03:32:39,21:41:16.76,-46:03:05.9,90.0,i,None,DES survey hex -347-461 tiling 1
370197,2014/10/22 03:34:39,21:46:14.78,-47:53:40.6,90.0,i,None,DES survey hex -326-471 tiling 3
370198,2014/10/22 03:36:57,21:45:38.91,-41:12:57.5,90.0,r,None,DES survey hex -337-420 tiling 4
370199,2014/10/22 03:38:58,21:50:10.18,-43:50:12.2,90.0,i,None,DES survey hex -317-430 tiling 3
370200,2014/10/22 03:40:59,21:51:41.98,-44:15:33.7,90.0,r,None,DES survey hex -321-450 tiling 4
370201,2014/10/22 03:42:59,21:49:01.19,-42:32:05.2,90.0,g,None,DES survey hex -317-430 tiling 2
370202,2014/10/22 03:45:00,21:55:00.50,-40:12:05.4,90.0,r,None,DES survey hex -313-410 tiling 4
370203,2014/10/22 03:46:58,21:55:00.49,-40:12:05.1,90.0,i,None,DES survey hex -313-410 tiling 4
370204,2014/10/22 03:49:04,21:58:09.03,-44:51:04.0,90.0,g,None,DES survey hex -297-440 tiling 3
370205,2014/10/22 03:51:02,21:56:30.81,-46:52:48.5,90.0,g,None,DES survey hex -301-461 tiling 3
370206,2014/10/22 03:53:01,21:56:30.80,-46:52:48.3,90.0,i,None,DES survey hex -301-461 tiling 3
370207,2014/10/22 03:55:02,22:06:23.71,-45:51:55.8,90.0,g,None,DES survey hex -276-450 tiling 3
370208,2014/10/22 03:57:00,22:05:12.60,-44:33:49.2,90.0,i,None,DES survey hex -276-450 tiling 2
370209,2014/10/22 03:59:08,22:02:35.18,-41:59:37.4,90.0,i,None,DES survey hex -294-420 tiling 1
370210,2014/10/22 04:01:12,21:45:38.91,-41:12:57.1,90.0,i,None,DES survey hex -337-420 tiling 4
370211,2014/10/22 04:03:19,22:02:50.46,-41:12:57.2,90.0,g,None,DES survey hex -294-420 tiling 4
370212,2014/10/22 04:05:19,22:11:41.03,-40:58:44.9,90.0,i,None,DES survey hex -271-410 tiling 1
370213,2014/10/22 04:07:18,22:11:56.08,-40:12:05.3,90.0,g,None,DES survey hex -271-410 tiling 4
370214,2014/10/22 04:09:18,22:16:49.06,-42:49:20.1,90.0,r,None,DES survey hex -251-420 tiling 3
370215,2014/10/22 04:11:47,22:17:10.86,-56:44:15.0,90.0,r,None,DES survey hex -243-572 tiling 2
370216,2014/10/22 04:13:50,22:28:34.28,-57:45:07.4,90.0,g,None,DES survey hex -214-582 tiling 2
370217,2014/10/22 04:15:55,22:33:06.95,-62:17:00.1,90.0,r,None,DES survey hex -217-623 tiling 1
370218,2014/10/22 04:17:53,22:28:18.74,-63:06:42.7,90.0,i,None,DES survey hex -217-623 tiling 3
370219,2014/10/22 04:20:06,22:54:53.20,-63:50:19.7,90.0,i,None,DES survey hex -145-643 tiling 2
370220,2014/10/22 04:22:05,23:01:50.52,-64:18:44.1,90.0,g,None,DES survey hex -145-643 tiling 1
370221,2014/10/22 04:24:10,22:46:58.34,-63:17:51.9,90.0,r,None,DES survey hex -183-633 tiling 1
370222,2014/10/22 04:26:08,22:42:05.95,-62:05:50.1,90.0,g,None,DES survey hex -183-613 tiling 3
370223,2014/10/22 04:28:07,22:42:05.94,-62:05:50.2,90.0,i,None,DES survey hex -183-613 tiling 3
370224,2014/10/22 04:30:13,23:00:35.34,-62:17:00.1,90.0,g,None,DES survey hex -149-623 tiling 1
370225,2014/10/22 04:32:12,23:00:59.48,-61:30:19.8,90.0,r,None,DES survey hex -149-623 tiling 4
370226,2014/10/22 04:34:22,22:34:08.28,-59:28:35.2,90.0,r,None,DES survey hex -216-603 tiling 4
370227,2014/10/22 04:36:23,22:42:11.30,-60:04:06.1,90.0,g,None,DES survey hex -184-592 tiling 3
370228,2014/10/22 04:38:22,22:47:07.79,-60:29:27.7,90.0,r,None,DES survey hex -183-613 tiling 4
370229,2014/10/22 04:40:23,22:55:01.23,-61:04:56.9,90.0,i,None,DES survey hex -151-603 tiling 3
370230,2014/10/22 04:42:37,23:13:19.53,-61:16:07.8,90.0,g,None,DES survey hex -117-613 tiling 1
370231,2014/10/22 04:44:38,23:10:25.88,-64:07:31.3,90.0,r,None,DES survey hex -111-633 tiling 3
370232,2014/10/22 04:46:43,23:24:21.78,-63:50:19.4,90.0,i,None,DES survey hex -72-643 tiling 2
370233,2014/10/22 04:48:46,23:31:19.28,-64:18:44.8,90.0,g,None,DES survey hex -72-643 tiling 1
370234,2014/10/22 04:50:45,23:31:19.27,-64:18:44.3,90.0,r,None,DES survey hex -72-643 tiling 1
370235,2014/10/22 04:52:49,23:13:42.74,-60:29:27.6,90.0,r,None,DES survey hex -117-613 tiling 4
370236,2014/10/22 04:54:52,22:59:30.89,-60:15:15.3,90.0,g,None,DES survey hex -151-603 tiling 1
370237,2014/10/22 04:57:01,23:20:46.60,-61:04:58.2,90.0,i,None,DES survey hex -87-603 tiling 3
370238,2014/10/22 04:59:00,23:28:27.90,-61:30:20.1,90.0,r,None,DES survey hex -80-623 tiling 4
370239,2014/10/22 05:01:07,23:07:10.34,-60:04:05.6,90.0,i,None,DES survey hex -121-592 tiling 3
370240,2014/10/22 05:03:14,23:25:16.15,-60:15:15.7,90.0,g,None,DES survey hex -87-603 tiling 1
370241,2014/10/22 05:05:14,23:32:09.38,-60:04:05.6,90.0,i,None,DES survey hex -59-592 tiling 3
370242,2014/10/22 05:07:13,23:35:15.78,-62:05:50.4,90.0,i,None,DES survey hex -50-613 tiling 3
370243,2014/10/22 05:09:13,23:44:15.65,-62:31:12.4,90.0,g,None,DES survey hex -40-633 tiling 4
370244,2014/10/22 05:11:11,23:44:15.65,-62:31:12.1,90.0,r,None,DES survey hex -40-633 tiling 4
370245,2014/10/22 05:13:17,23:54:14.99,-64:32:56.1,90.0,g,None,DES survey hex -15-653 tiling 4
370246,2014/10/22 05:15:19,23:46:21.00,-61:30:19.9,90.0,g,None,DES survey hex -35-623 tiling 4
370247,2014/10/22 05:17:18,23:46:20.99,-61:30:19.9,90.0,r,None,DES survey hex -35-623 tiling 4
370248,2014/10/22 05:19:16,23:45:32.40,-61:04:57.9,90.0,i,None,DES survey hex -25-603 tiling 3
370249,2014/10/22 05:21:16,23:40:17.64,-60:29:27.7,90.0,r,None,DES survey hex -50-613 tiling 4
370250,2014/10/22 05:23:23,23:57:52.78,-63:17:52.5,90.0,i,None,DES survey hex -5-633 tiling 1
370251,2014/10/22 05:25:27,0:03:42.55,-63:50:20.0,90.0,r,None,DES survey hex 27-643 tiling 2
370252,2014/10/22 05:27:28,0:10:39.90,-64:18:44.1,90.0,i,None,DES survey hex 27-643 tiling 1
370253,2014/10/22 05:29:29,23:58:17.72,-62:31:12.0,90.0,g,None,DES survey hex -5-633 tiling 4
370254,2014/10/22 05:31:38,23:49:20.55,-59:03:14.0,90.0,i,None,DES survey hex -16-582 tiling 3
370255,2014/10/22 05:33:39,23:36:52.56,-58:27:43.0,90.0,r,None,DES survey hex -59-592 tiling 4
370256,2014/10/22 05:35:41,23:27:05.33,-56:00:37.3,90.0,i,None,DES survey hex -73-552 tiling 3
370257,2014/10/22 05:37:44,23:38:15.81,-55:43:22.5,90.0,g,None,DES survey hex -41-562 tiling 2
370258,2014/10/22 05:39:47,23:51:12.32,-55:43:22.2,90.0,r,None,DES survey hex -8-562 tiling 2
370259,2014/10/22 05:41:47,23:39:43.06,-57:01:29.9,90.0,i,None,DES survey hex -41-562 tiling 3
370260,2014/10/22 05:43:46,23:42:53.55,-59:03:14.1,90.0,i,None,DES survey hex -32-582 tiling 3
370261,2014/10/22 05:45:56,23:58:26.37,-58:45:58.6,90.0,r,None,DES survey hex 11-592 tiling 2
370262,2014/10/22 05:47:58,23:47:49.16,-57:45:07.0,90.0,g,None,DES survey hex -16-582 tiling 2
370263,2014/10/22 05:50:04,0:04:43.18,-58:27:43.5,90.0,i,None,DES survey hex 11-592 tiling 4
370264,2014/10/22 05:52:05,0:02:51.20,-58:02:21.6,90.0,g,None,DES survey hex 17-572 tiling 3
370265,2014/10/22 05:54:06,23:52:39.58,-57:01:29.5,90.0,i,None,DES survey hex -8-562 tiling 3
370266,2014/10/22 05:56:13,0:12:05.14,-57:45:07.4,90.0,r,None,DES survey hex 45-582 tiling 2
370267,2014/10/22 05:58:13,0:01:44.78,-60:29:27.9,90.0,g,None,DES survey hex 3-613 tiling 4
370268,2014/10/22 06:00:16,0:11:17.64,-61:04:58.2,90.0,r,None,DES survey hex 39-603 tiling 3
370269,2014/10/22 06:02:14,0:13:49.41,-61:30:20.1,90.0,g,None,DES survey hex 34-623 tiling 4
370270,2014/10/22 06:04:13,0:13:25.30,-62:17:00.4,90.0,i,None,DES survey hex 34-623 tiling 1
370271,2014/10/22 06:06:16,0:21:20.29,-64:07:34.7,90.0,g,None,DES survey hex 66-633 tiling 3
370272,2014/10/22 06:08:14,0:26:18.98,-63:17:51.9,90.0,i,None,DES survey hex 66-633 tiling 1
